sale_id,customer_id,product_id,quantity,sale_date
1722,1261,101,3,2024-04-28
1723,3596,102,1,2024-02-21
1724,1814,102,3,2024-11-20
1725,2240,102,2,2024-10-23
1726,3744,104,3,2024-03-10
1727,3585,101,3,2024-11-10
1728,1700,102,3,2024-12-10
1729,721,103,1,2024-02-26
1730,588,102,1,2024-05-16
1731,2816,102,1,2024-09-16
1732,4457,102,3,2024-05-08
1733,10,102,2,2024-10-16
1734,3951,101,3,2024-03-20
1735,4960,103,3,2024-01-25
1736,1554,102,2,2024-10-19
1737,201,102,1,2024-02-17
1738,4887,101,3,2024-05-28
1739,372,104,2,2024-05-23
1740,522,104,3,2024-04-15
1741,1554,102,3,2024-09-02
1742,1385,102,3,2024-02-20
1743,2052,102,3,2024-06-19
1744,4809,102,2,2024-10-16
1745,3712,104,3,2024-04-08
1746,4478,103,2,2024-12-09
1747,1923,102,3,2024-09-20
1748,1813,101,2,2024-04-19
1749,933,103,3,2024-11-10
1750,3025,103,2,2024-12-16
1751,4038,101,1,2024-07-06
1752,990,104,2,2024-09-07
1753,2157,102,2,2024-01-28
1754,1074,104,2,2024-12-01
1755,123,104,3,2024-10-07
1756,3542,104,1,2024-08-05
1757,427,103,3,2024-02-28
1758,4688,104,1,2024-12-07
1759,4038,104,1,2024-04-19
1760,4696,102,3,2024-12-24
1761,727,102,1,2024-02-15
1762,2947,101,1,2024-03-22
1763,3206,103,3,2024-06-18
1764,3771,101,1,2024-11-04
1765,2753,102,1,2024-08-10
1766,4092,102,2,2024-11-15
1767,3933,101,2,2024-12-10
1768,2193,101,1,2024-05-23
1769,532,104,3,2024-07-22
1770,114,102,2,2024-11-20
1771,1877,102,1,2024-12-23
1772,2278,103,3,2024-08-10
1773,1399,104,3,2024-05-16
1774,3592,103,1,2024-02-21
1775,3241,102,2,2024-01-14
1776,3088,103,1,2024-09-11
1777,3489,104,2,2024-12-15
1778,88,102,2,2024-11-10
1779,652,102,2,2024-02-25
1780,2673,101,2,2024-10-17
1781,3400,104,1,2024-12-16
1782,2424,104,2,2024-02-14
1783,4798,102,2,2024-12-05
1784,4291,101,3,2024-11-26
1785,746,103,2,2024-08-24
1786,3218,103,2,2024-03-15
1787,1780,102,2,2024-12-08
1788,4801,102,3,2024-12-13
1789,4190,101,1,2024-01-03
1790,1508,103,2,2024-10-02
1791,3109,102,3,2024-06-18
1792,2319,102,3,2024-02-04
1793,343,102,3,2024-04-06
1794,637,104,1,2024-04-05
1795,2948,103,2,2024-01-13
1796,4499,102,1,2024-04-25
1797,4088,101,1,2024-02-20
1798,2480,102,3,2024-09-25
1799,4960,104,1,2024-07-20
1800,3582,102,3,2024-05-25
1801,2356,102,1,2024-08-27
1802,2049,101,2,2024-09-26
1803,3837,101,2,2024-11-06
1804,3237,101,1,2024-06-28
1805,2880,103,3,2024-12-07
1806,3693,104,2,2024-04-02
1807,4947,104,2,2024-03-08
1808,235,102,3,2024-01-15
1809,3589,103,2,2024-09-26
1810,4847,102,3,2024-07-08
1811,2394,103,2,2024-10-27
1812,4797,104,1,2024-01-12
1813,2885,104,1,2024-10-12
1814,2031,103,1,2024-04-13
1815,2973,104,1,2024-08-04
1816,170,101,2,2024-07-15
1817,1866,102,1,2024-03-28
1818,1911,101,1,2024-06-21
1819,4769,101,3,2024-11-24
1820,3346,104,3,2024-07-01
1821,1292,104,1,2024-05-23
1822,131,101,3,2024-04-27
1823,3354,104,2,2024-06-22
1824,786,101,3,2024-02-06
1825,1188,102,1,2024-12-10
1826,3797,104,1,2024-01-26
1827,801,103,2,2024-05-21
1828,3662,101,2,2024-06-25
1829,3326,101,2,2024-04-16
1830,730,104,2,2024-06-10
1831,1702,102,3,2024-10-16
1832,735,103,1,2024-04-21
1833,2224,102,3,2024-07-09
1834,4085,101,3,2024-10-22
1835,853,103,2,2024-05-28
1836,2208,102,1,2024-08-08
1837,3282,103,3,2024-04-13
1838,2920,101,3,2024-07-16
1839,2101,104,1,2024-11-02
1840,4785,102,2,2024-02-15
1841,1464,104,1,2024-08-16
1842,3925,102,2,2024-03-11
1843,1799,103,3,2024-09-23
1844,4042,102,3,2024-08-15
1845,2849,104,3,2024-08-06
1846,417,101,2,2024-11-24
1847,3359,102,1,2024-03-18
1848,736,101,2,2024-05-10
1849,3577,104,2,2024-05-14
1850,4428,103,2,2024-11-02
1851,3902,103,3,2024-08-17
1852,106,104,2,2024-07-03
1853,2346,103,3,2024-07-08
1854,2443,103,2,2024-03-09
1855,3927,102,1,2024-05-07
1856,4365,102,3,2024-12-15
1857,2107,102,1,2024-09-03
1858,698,102,3,2024-09-17
1859,4450,104,3,2024-02-27
1860,2785,101,2,2024-12-21
1861,27,104,1,2024-04-23
1862,670,104,1,2024-04-07
1863,1171,104,1,2024-10-27
1864,642,102,3,2024-09-24
1865,2579,102,2,2024-05-26
1866,2363,103,1,2024-09-22
1867,240,101,2,2024-09-20
1868,631,101,2,2024-02-01
1869,1830,103,1,2024-04-02
1870,4159,104,2,2024-09-17
1871,4752,102,3,2024-07-19
1872,4088,101,3,2024-04-20
1873,2713,101,1,2024-12-08
1874,2277,101,1,2024-02-09
1875,462,103,3,2024-03-27
1876,921,102,3,2024-07-22
1877,172,103,1,2024-01-20
1878,4983,104,3,2024-11-16
1879,2161,103,3,2024-10-18
1880,2706,101,2,2024-08-11
1881,4909,104,2,2024-04-04
1882,4824,102,1,2024-07-24
1883,2995,102,3,2024-12-07
1884,3399,101,3,2024-11-02
1885,4280,104,1,2024-07-10
1886,1408,101,1,2024-03-10
1887,2784,103,1,2024-10-18
1888,3842,101,3,2024-10-01
1889,3656,101,2,2024-04-11
1890,985,103,2,2024-01-13
1891,821,104,3,2024-05-01
1892,922,102,3,2024-08-21
1893,4778,102,3,2024-09-11
1894,354,102,2,2024-11-10
1895,1964,101,2,2024-08-15
1896,1043,101,2,2024-08-07
1897,49,103,3,2024-02-26
1898,289,103,1,2024-11-03
1899,451,103,3,2024-05-20
1900,998,104,1,2024-11-14
1901,779,103,2,2024-01-27
1902,3927,103,2,2024-10-24
1903,3382,103,2,2024-05-07
1904,2929,103,2,2024-01-28
1905,2229,101,1,2024-06-20
1906,3375,103,1,2024-06-16
1907,1190,102,1,2024-02-22
1908,430,104,2,2024-02-28
1909,3074,104,1,2024-05-23
1910,772,101,3,2024-09-15
1911,373,104,1,2024-04-12
1912,1551,102,1,2024-05-20
1913,4254,102,3,2024-12-13
1914,2783,104,2,2024-05-06
1915,4743,102,3,2024-01-15
1916,4791,104,2,2024-12-15
1917,1546,102,1,2024-11-09
1918,295,104,2,2024-12-28
1919,1978,101,3,2024-02-20
1920,3169,102,2,2024-01-23
1921,3150,103,2,2024-04-09
1922,3453,104,2,2024-08-08
1923,500,101,3,2024-02-09
1924,2841,102,1,2024-02-19
1925,4068,102,1,2024-08-12
1926,1599,102,1,2024-02-26
1927,3120,102,3,2024-02-09
1928,1142,103,1,2024-06-19
1929,2458,101,1,2024-08-27
1930,1766,103,2,2024-04-18
1931,2037,103,1,2024-03-14
1932,3475,104,2,2024-11-28
1933,2856,104,3,2024-03-20
1934,2417,103,3,2024-02-02
1935,821,101,2,2024-07-24
1936,677,104,3,2024-08-13
1937,948,102,3,2024-12-21
1938,1939,102,1,2024-09-12
1939,1967,103,2,2024-08-11
1940,2286,104,2,2024-11-27
1941,901,104,2,2024-04-27
1942,4424,104,3,2024-06-17
1943,1793,104,1,2024-05-12
1944,1667,104,3,2024-07-28
1945,2462,101,3,2024-05-14
1946,429,103,3,2024-08-20
1947,482,102,3,2024-06-05
1948,1968,102,2,2024-04-19
1949,727,103,3,2024-05-04
1950,2525,101,3,2024-07-25
1951,1840,103,3,2024-08-26
1952,290,102,2,2024-09-27
1953,4529,101,1,2024-11-21
1954,3433,104,2,2024-06-26
1955,2423,102,3,2024-05-20
1956,2599,101,3,2024-10-17
1957,2077,101,1,2024-04-28
1958,3403,101,3,2024-11-18
1959,3861,101,2,2024-04-26
1960,1111,103,2,2024-10-26
1961,4434,103,1,2024-09-06
1962,2030,104,3,2024-03-19
1963,1482,104,3,2024-05-18
1964,2016,102,2,2024-09-15
1965,4326,104,1,2024-01-06
1966,4311,103,3,2024-03-17
1967,2587,104,2,2024-06-02
1968,1923,102,1,2024-01-28
1969,3010,104,3,2024-04-10
1970,2845,103,1,2024-05-07
1971,3656,102,2,2024-02-12
1972,2032,103,2,2024-07-14
1973,532,103,2,2024-06-17
1974,1976,102,3,2024-01-05
1975,3262,101,3,2024-09-15
1976,3092,103,3,2024-01-19
1977,2285,101,3,2024-06-05
1978,1652,103,1,2024-04-13
1979,2553,104,2,2024-08-02
1980,186,102,1,2024-01-22
1981,3341,102,2,2024-02-12
1982,1872,103,1,2024-04-16
1983,2795,101,2,2024-11-26
1984,806,104,2,2024-05-11
1985,394,102,3,2024-04-18
1986,134,102,2,2024-05-28
1987,3194,101,2,2024-06-19
1988,3370,102,2,2024-04-25
1989,2979,103,3,2024-04-04
1990,3177,103,1,2024-08-24
1991,1762,101,2,2024-08-05
1992,4571,104,3,2024-06-16
1993,711,104,2,2024-03-18
1994,3280,102,3,2024-11-22
1995,4111,101,3,2024-09-04
1996,1047,104,3,2024-11-23
1997,2152,103,2,2024-06-03
1998,120,101,3,2024-05-04
1999,3920,103,2,2024-01-12
2000,724,103,1,2024-01-19
2001,3343,101,3,2024-03-26
2002,382,104,2,2024-01-25
2003,4104,102,1,2024-03-25
2004,1234,103,1,2024-06-24
2005,1509,104,2,2024-01-27
2006,1788,104,3,2024-11-04
2007,2513,104,3,2024-08-16
2008,1033,104,2,2024-02-03
2009,2624,101,1,2024-05-07
2010,3452,104,1,2024-09-15
2011,4236,103,1,2024-07-09
2012,4200,104,3,2024-07-14
2013,1864,104,1,2024-03-03
2014,1383,101,1,2024-11-04
2015,263,102,2,2024-10-20
2016,3131,102,3,2024-06-17
2017,516,103,2,2024-01-12
2018,4618,102,3,2024-01-28
2019,604,102,3,2024-12-22
2020,1822,101,1,2024-06-04
2021,2572,104,1,2024-07-26
2022,4373,104,2,2024-07-27
2023,1148,104,2,2024-09-28
2024,1583,104,3,2024-04-04
2025,4772,101,3,2024-06-04
2026,4033,102,3,2024-06-08
2027,247,102,3,2024-07-27
2028,3878,101,3,2024-03-14
2029,1049,104,1,2024-12-16
2030,2528,104,1,2024-07-07
2031,665,104,1,2024-08-09
2032,605,102,2,2024-07-20
2033,2960,104,1,2024-03-23
2034,2028,104,3,2024-07-20
2035,3758,104,3,2024-06-07
2036,2516,102,3,2024-05-26
2037,3597,102,3,2024-08-21
2038,2462,102,2,2024-06-01
2039,719,102,3,2024-03-21
2040,384,103,2,2024-07-06
2041,1933,103,1,2024-12-16
2042,3068,103,1,2024-10-08
2043,382,104,3,2024-10-22
2044,3434,104,1,2024-01-05
2045,2992,101,2,2024-12-10
2046,238,101,2,2024-05-04
2047,3204,104,1,2024-11-05
2048,4958,102,3,2024-06-13
2049,1460,101,2,2024-12-04
2050,291,102,2,2024-08-03
2051,1936,103,2,2024-09-09
2052,4760,102,2,2024-06-16
2053,25,104,3,2024-12-20
2054,4342,101,2,2024-01-24
2055,3789,104,1,2024-10-11
2056,4262,104,3,2024-09-24
2057,539,103,3,2024-12-21
2058,3557,102,2,2024-02-03
2059,565,102,2,2024-10-15
2060,3430,102,3,2024-03-14
2061,1278,102,3,2024-01-05
2062,3093,104,3,2024-01-01
2063,922,103,3,2024-06-26
2064,3943,101,3,2024-06-24
2065,1747,102,3,2024-02-02
2066,2298,101,3,2024-07-23
2067,948,102,2,2024-02-14
2068,1312,104,2,2024-03-11
2069,3793,103,1,2024-02-18
2070,2906,101,2,2024-10-28
2071,163,104,3,2024-10-04
2072,3098,101,1,2024-05-25
2073,2475,101,2,2024-06-08
2074,2478,104,1,2024-12-17
2075,2955,102,3,2024-12-14
2076,27,101,2,2024-09-15
2077,2503,102,3,2024-09-01
2078,295,104,1,2024-10-07
2079,1084,101,3,2024-12-06
2080,1427,103,1,2024-12-03
2081,379,103,1,2024-09-22
2082,681,102,3,2024-09-21
2083,4819,104,3,2024-10-10
2084,3795,102,1,2024-08-27
2085,3309,102,3,2024-09-16
2086,1943,103,2,2024-02-04
2087,589,103,2,2024-02-08
2088,1601,102,2,2024-09-17
2089,4717,104,1,2024-05-12
2090,2165,104,3,2024-04-27
2091,519,103,2,2024-11-23
2092,4883,104,3,2024-11-24
2093,1742,104,3,2024-02-01
2094,1410,102,2,2024-05-15
2095,2644,101,1,2024-12-09
2096,4370,104,2,2024-02-21
2097,952,101,1,2024-04-05
2098,1946,101,3,2024-07-10
2099,2447,104,2,2024-03-18
2100,1783,101,1,2024-03-24
2101,645,102,1,2024-02-14
2102,1714,102,2,2024-08-05
2103,150,104,1,2024-01-13
2104,1043,102,3,2024-06-21
2105,4967,103,1,2024-05-06
2106,804,103,3,2024-08-04
2107,4913,102,2,2024-05-17
2108,4850,104,2,2024-03-26
2109,2592,103,1,2024-01-09
2110,3642,104,2,2024-02-01
2111,3737,102,3,2024-08-01
2112,3340,101,3,2024-03-19
2113,3149,101,3,2024-10-16
2114,4215,101,3,2024-08-13
2115,3364,103,2,2024-11-23
2116,2855,104,2,2024-01-04
2117,188,103,3,2024-08-21
2118,2147,103,1,2024-02-22
2119,3753,101,1,2024-02-17
2120,789,103,3,2024-01-06
2121,4835,102,2,2024-02-24
2122,2650,102,2,2024-02-14
2123,645,101,2,2024-10-15
2124,4240,101,2,2024-08-17
2125,4741,101,2,2024-02-17
2126,728,103,1,2024-05-09
2127,3327,101,3,2024-04-10
2128,3086,102,2,2024-08-28
2129,2580,104,1,2024-06-20
2130,4470,104,3,2024-08-25
2131,151,101,3,2024-06-03
2132,4938,103,3,2024-04-22
2133,4972,102,1,2024-01-08
2134,4227,104,3,2024-01-22
2135,2909,101,3,2024-05-09
2136,2015,101,3,2024-05-05
2137,4763,104,2,2024-03-13
2138,1419,103,1,2024-09-14
2139,1252,104,1,2024-07-18
2140,3896,102,3,2024-12-19
2141,4621,103,1,2024-12-17
2142,1201,101,1,2024-03-14
2143,4997,104,2,2024-07-18
2144,3689,102,3,2024-02-06
2145,773,102,3,2024-03-22
2146,415,103,2,2024-12-05
2147,757,104,2,2024-01-25
2148,3356,103,1,2024-05-08
2149,1228,102,1,2024-08-27
2150,3861,101,2,2024-01-20
2151,633,101,3,2024-03-10
2152,1086,101,2,2024-04-14
2153,4881,102,2,2024-10-16
2154,359,104,2,2024-12-21
2155,950,103,1,2024-09-01
2156,2678,103,1,2024-09-08
2157,4910,104,2,2024-11-14
2158,2125,103,2,2024-01-01
2159,4999,103,1,2024-03-03
2160,869,103,1,2024-03-19
2161,1659,101,3,2024-05-06
2162,4618,102,2,2024-03-06
2163,2687,103,3,2024-06-27
2164,2070,104,2,2024-07-22
2165,948,104,1,2024-06-17
2166,4776,102,3,2024-12-17
2167,4538,101,3,2024-05-06
2168,3377,102,1,2024-12-16
2169,3020,103,2,2024-12-17
2170,2590,101,3,2024-08-05
2171,2978,103,2,2024-04-08
2172,4016,104,1,2024-04-04
2173,1739,102,1,2024-02-21
2174,1789,102,1,2024-03-27
2175,475,103,2,2024-03-10
2176,1156,103,3,2024-10-08
2177,1409,103,1,2024-10-10
2178,1811,103,2,2024-03-10
2179,2032,103,3,2024-10-01
2180,1537,101,3,2024-09-01
2181,3756,101,3,2024-01-14
2182,3751,101,2,2024-01-25
2183,4816,101,3,2024-02-23
2184,2961,104,1,2024-12-16
2185,2919,101,1,2024-04-11
2186,1576,104,2,2024-12-07
2187,3475,104,3,2024-05-18
2188,2098,102,2,2024-07-07
2189,4284,103,2,2024-01-13
2190,1686,103,3,2024-05-26
2191,1608,101,2,2024-10-24
2192,4967,101,3,2024-02-11
2193,1978,102,2,2024-01-05
2194,343,102,3,2024-02-23
2195,3452,102,2,2024-01-17
2196,3528,101,2,2024-07-17
2197,59,103,2,2024-12-11
2198,112,104,2,2024-04-14
2199,4033,101,2,2024-11-19
2200,559,103,2,2024-07-24
2201,1453,102,1,2024-12-22
2202,1602,103,2,2024-12-16
2203,4837,101,1,2024-11-09
2204,2461,102,1,2024-02-17
2205,2375,101,2,2024-09-11
2206,738,102,2,2024-12-12
2207,2202,101,1,2024-07-23
2208,1346,103,1,2024-08-26
2209,1673,101,1,2024-10-28
2210,108,102,2,2024-08-27
2211,2904,103,3,2024-02-04
2212,1698,103,1,2024-02-27
2213,699,104,1,2024-03-27
2214,2207,103,3,2024-08-02
2215,1127,104,2,2024-06-13
2216,3755,104,3,2024-09-08
2217,1134,103,1,2024-10-24
2218,2957,101,2,2024-09-25
2219,1029,103,2,2024-07-13
2220,3838,104,3,2024-09-22
2221,3933,101,2,2024-05-14
2222,4938,104,3,2024-08-20
2223,1243,104,1,2024-10-16
2224,262,102,2,2024-03-18
2225,1248,101,2,2024-11-21
2226,2100,104,1,2024-02-07
2227,4671,104,3,2024-02-10
2228,1567,101,1,2024-01-05
2229,2388,102,1,2024-11-16
2230,1385,101,1,2024-10-26
2231,4180,103,3,2024-12-17
2232,179,103,2,2024-11-13
2233,512,104,2,2024-08-24
2234,2155,102,1,2024-03-12
2235,3869,103,2,2024-01-21
2236,1433,104,1,2024-12-24
2237,2770,103,1,2024-07-10
2238,4994,103,1,2024-10-25
2239,1010,101,3,2024-10-10
2240,865,104,2,2024-09-12
2241,2578,102,1,2024-03-09
2242,4339,101,3,2024-01-19
2243,1964,102,2,2024-08-16
2244,3728,101,1,2024-05-03
2245,398,102,2,2024-05-26
2246,447,104,3,2024-11-18
2247,3515,101,3,2024-07-05
2248,1812,103,1,2024-02-08
2249,3057,104,1,2024-02-28
2250,1865,104,3,2024-05-21
2251,3957,102,3,2024-12-21
2252,1942,104,2,2024-05-23
2253,109,101,3,2024-01-18
2254,737,104,3,2024-08-10
2255,3629,102,3,2024-10-05
2256,3750,103,3,2024-07-14
2257,1237,103,3,2024-03-26
2258,951,104,3,2024-12-23
2259,769,103,1,2024-09-23
2260,245,102,3,2024-08-14
2261,4478,104,1,2024-09-25
2262,2469,101,1,2024-08-12
2263,3454,101,2,2024-07-03
2264,1023,104,2,2024-11-26
2265,1327,104,1,2024-12-11
2266,4825,101,3,2024-05-09
2267,4144,102,2,2024-02-06
2268,469,101,2,2024-03-25
2269,1419,102,2,2024-03-15
2270,3313,101,1,2024-04-24
2271,4628,101,1,2024-12-03
2272,27,103,3,2024-05-09
2273,1178,101,3,2024-05-26
2274,2809,102,1,2024-01-21
2275,256,103,1,2024-06-05
2276,1569,104,3,2024-03-15
2277,1409,104,3,2024-03-13
2278,176,102,2,2024-08-13
2279,2370,102,3,2024-12-04
2280,4149,101,3,2024-12-09
2281,1145,102,3,2024-04-02
2282,739,102,1,2024-05-09
2283,3081,101,1,2024-01-27
2284,1483,101,3,2024-09-13
2285,858,102,2,2024-03-21
2286,3158,104,2,2024-06-03
2287,2901,103,2,2024-07-25
2288,2984,102,2,2024-07-20
2289,1094,102,1,2024-12-03
2290,3435,101,3,2024-09-05
2291,4577,102,1,2024-03-03
2292,417,104,3,2024-05-22
2293,2636,104,3,2024-04-20
2294,4604,104,3,2024-10-11
2295,4961,101,2,2024-03-09
2296,1070,103,2,2024-11-13
2297,4366,104,3,2024-09-27
2298,2711,101,1,2024-10-20
2299,1369,104,2,2024-12-21
2300,1097,103,1,2024-01-11
2301,3072,103,2,2024-11-21
2302,1014,101,3,2024-04-25
2303,2172,102,3,2024-09-28
2304,2343,104,1,2024-02-28
2305,593,103,3,2024-11-25
2306,2182,104,1,2024-01-23
2307,2136,101,2,2024-11-11
2308,782,103,2,2024-10-03
2309,4628,103,2,2024-10-01
2310,562,101,1,2024-12-06
2311,1239,101,1,2024-05-02
2312,1186,104,2,2024-07-03
2313,1595,104,1,2024-02-06
2314,3515,103,1,2024-08-02
2315,3917,102,1,2024-11-24
2316,3255,104,1,2024-11-10
2317,3201,103,1,2024-09-11
2318,3598,103,2,2024-03-02
2319,4211,103,2,2024-06-08
2320,2477,102,2,2024-04-10
2321,948,104,3,2024-08-16
2322,1482,102,1,2024-11-17
2323,2297,102,2,2024-12-20
2324,4779,102,2,2024-01-26
2325,2165,101,1,2024-03-07
2326,4073,102,3,2024-08-04
2327,2890,103,3,2024-04-22
2328,1172,101,1,2024-09-02
2329,829,102,1,2024-07-09
2330,2180,101,3,2024-09-24
2331,3536,103,1,2024-07-02
2332,3378,102,1,2024-07-06
2333,2672,101,1,2024-10-23
2334,4336,102,2,2024-10-05
2335,3319,104,2,2024-04-14
2336,813,102,2,2024-02-24
2337,4483,102,1,2024-12-03
2338,3449,101,2,2024-04-10
2339,4099,104,1,2024-10-14
2340,3091,102,2,2024-09-11
2341,4477,103,2,2024-07-18
2342,3031,104,2,2024-08-01
2343,4445,101,1,2024-11-15
2344,1974,103,3,2024-09-18
2345,3712,104,3,2024-06-16
2346,3359,101,1,2024-06-18
2347,3743,104,1,2024-03-13
2348,3330,103,1,2024-08-27
2349,2220,102,2,2024-11-04
2350,907,103,1,2024-06-07
2351,2202,103,2,2024-11-16
2352,3544,104,3,2024-06-15
2353,954,104,1,2024-08-07
2354,2768,102,2,2024-03-28
2355,1838,103,1,2024-08-14
2356,4125,102,3,2024-06-02
2357,4593,101,3,2024-12-05
2358,3037,102,2,2024-09-16
2359,1495,101,2,2024-10-03
2360,2434,103,3,2024-08-18
2361,353,102,2,2024-06-15
2362,1053,103,1,2024-01-20
2363,1999,101,2,2024-11-09
2364,4400,104,3,2024-07-24
2365,544,101,1,2024-06-12
2366,2730,102,3,2024-04-15
2367,3451,103,3,2024-12-19
2368,1330,104,2,2024-04-24
2369,4,102,1,2024-11-21
2370,853,101,2,2024-11-26
2371,4113,101,2,2024-12-10
2372,3808,101,1,2024-02-18
2373,3930,101,1,2024-11-27
2374,1921,103,2,2024-01-16
2375,168,104,1,2024-11-11
2376,3767,102,3,2024-07-13
2377,665,101,1,2024-02-20
2378,2162,101,3,2024-03-04
2379,4378,102,3,2024-08-16
2380,3717,103,2,2024-01-12
2381,1389,104,2,2024-09-06
2382,3351,101,2,2024-12-25
2383,2690,102,2,2024-11-14
2384,397,103,2,2024-06-08
2385,4843,103,2,2024-12-09
2386,756,102,3,2024-10-24
2387,37,101,3,2024-09-23
2388,742,101,1,2024-10-25
2389,3724,101,2,2024-09-26
2390,4064,103,1,2024-03-15
2391,4676,103,3,2024-07-14
2392,1868,101,2,2024-05-12
2393,154,102,2,2024-10-02
2394,3655,103,1,2024-02-15
2395,2838,102,1,2024-01-23
2396,1098,104,1,2024-09-04
2397,3997,101,3,2024-02-16
2398,3723,104,2,2024-02-19
2399,3115,102,3,2024-08-11
2400,3912,102,1,2024-01-13
2401,1991,102,1,2024-07-17
2402,3222,101,2,2024-05-09
2403,4932,103,3,2024-10-25
2404,3944,102,3,2024-11-14
2405,4935,104,2,2024-02-01
2406,4454,102,3,2024-06-18
2407,2533,101,1,2024-11-02
2408,1806,102,1,2024-08-14
2409,2517,101,2,2024-05-26
2410,463,102,3,2024-11-23
2411,4488,102,3,2024-07-12
2412,4928,102,2,2024-03-09
2413,4140,102,3,2024-03-05
2414,4489,103,3,2024-05-14
2415,2453,101,3,2024-04-08
2416,3314,104,3,2024-07-17
2417,2859,103,3,2024-12-03
2418,4603,102,1,2024-08-01
2419,4283,103,2,2024-05-23
2420,1965,102,3,2024-03-26
2421,3052,101,1,2024-01-02
2422,2094,104,2,2024-10-06
2423,712,102,2,2024-10-25
2424,3565,104,1,2024-10-17
2425,35,101,2,2024-06-26
2426,3894,102,1,2024-11-24
2427,1743,103,2,2024-03-24
2428,1754,101,3,2024-09-17
2429,703,102,1,2024-01-03
2430,2451,101,2,2024-07-17
2431,3303,104,1,2024-05-15
2432,3853,103,2,2024-01-15
2433,3212,102,1,2024-08-28
2434,3178,104,2,2024-04-03
2435,2322,102,2,2024-05-10
2436,4349,101,2,2024-03-06
2437,2312,102,1,2024-09-12
2438,2129,104,2,2024-12-26
2439,4249,104,3,2024-09-24
2440,4712,103,1,2024-01-15
2441,2043,101,3,2024-04-21
2442,2994,101,1,2024-02-13
2443,2701,102,3,2024-09-15
2444,3491,104,1,2024-09-02
2445,3600,102,3,2024-11-09
2446,2401,101,1,2024-12-19
2447,2138,101,2,2024-11-19
2448,1262,102,1,2024-07-04
2449,2971,104,3,2024-09-15
2450,4413,102,1,2024-01-04
2451,1502,104,2,2024-04-01
2452,4874,102,1,2024-12-08
2453,4968,104,1,2024-12-12
2454,3456,101,2,2024-10-01
2455,1696,103,2,2024-06-17
2456,4606,103,3,2024-01-07
2457,1419,103,2,2024-02-08
2458,3286,103,1,2024-11-13
2459,763,102,1,2024-03-06
2460,2984,103,3,2024-11-15
2461,4770,104,1,2024-10-26
2462,1286,104,1,2024-11-12
2463,2443,101,3,2024-06-20
2464,2381,104,3,2024-02-12
2465,3518,103,1,2024-08-28
2466,1034,101,2,2024-07-21
2467,4088,102,3,2024-10-13
2468,3102,101,3,2024-01-26
2469,3535,101,2,2024-03-26
2470,4307,102,3,2024-02-02
2471,2080,104,1,2024-07-28
2472,808,104,2,2024-01-19
2473,1140,103,2,2024-06-01
2474,3198,101,3,2024-12-20
2475,2857,101,1,2024-11-27
2476,927,103,3,2024-07-06
2477,3,103,2,2024-08-18
2478,2281,103,2,2024-05-17
2479,851,103,1,2024-10-02
2480,4379,101,3,2024-11-28
2481,1102,102,2,2024-01-08
2482,3827,103,2,2024-03-14
2483,990,103,2,2024-04-08
2484,857,102,3,2024-08-03
2485,3841,102,1,2024-09-25
2486,2060,104,1,2024-09-03
2487,614,103,1,2024-05-02
2488,4372,103,3,2024-10-08
2489,4229,101,2,2024-04-18
2490,2314,104,3,2024-05-15
2491,3770,104,3,2024-05-01
2492,3958,102,2,2024-05-21
2493,24,101,1,2024-01-11
2494,2687,101,2,2024-04-03
2495,1628,102,3,2024-01-16
2496,3717,102,3,2024-03-15
2497,2367,103,3,2024-08-11
2498,4496,101,1,2024-10-23
2499,1156,104,3,2024-08-23
2500,4201,104,1,2024-01-24
2501,4146,104,3,2024-02-02
2502,1453,103,2,2024-01-22
2503,1777,104,3,2024-11-03
2504,1323,103,3,2024-02-18
2505,4359,101,3,2024-09-19
2506,1638,103,1,2024-11-03
2507,3173,102,1,2024-04-24
2508,2890,101,1,2024-12-21
2509,2684,101,1,2024-09-16
2510,776,102,1,2024-08-16
2511,3033,102,2,2024-06-18
2512,3888,103,2,2024-03-08
2513,1131,102,1,2024-12-21
2514,534,103,1,2024-06-07
2515,3947,102,1,2024-12-25
2516,4173,102,1,2024-01-18
2517,708,101,1,2024-04-06
2518,866,103,1,2024-01-20
2519,1545,101,2,2024-02-20
2520,1814,102,1,2024-09-19
2521,700,101,3,2024-09-24
2522,4459,102,1,2024-10-24
2523,3630,101,3,2024-11-18
2524,2480,103,1,2024-08-21
2525,3468,103,1,2024-01-17
2526,4271,103,1,2024-11-14
2527,3002,103,3,2024-07-05
2528,2813,101,2,2024-10-16
2529,4176,102,3,2024-11-25
2530,2550,101,1,2024-10-03
2531,4574,101,1,2024-11-26
2532,4259,103,2,2024-08-06
2533,4104,101,1,2024-10-05
2534,105,104,3,2024-11-23
2535,2598,101,2,2024-03-08
2536,2658,101,3,2024-02-08
2537,4137,104,1,2024-01-11
2538,848,101,3,2024-01-27
2539,461,102,2,2024-08-20
2540,2593,102,2,2024-04-08
2541,4666,103,1,2024-09-18
2542,4350,103,3,2024-09-14
2543,4070,101,1,2024-07-19
2544,3230,101,2,2024-11-15
2545,4215,101,2,2024-07-20
2546,2277,101,1,2024-01-10
2547,4597,102,3,2024-05-26
2548,394,102,2,2024-01-28
2549,98,101,3,2024-12-06
2550,309,101,1,2024-12-06
2551,764,103,1,2024-03-19
2552,90,101,3,2024-12-01
2553,4921,103,3,2024-07-21
